"","Order.ID","Customer.ID","Order.Date","Order.Status","Subtotal..inc.tax.","Subtotal..ex.tax.","Tax.Total","Shipping.Cost..inc.tax.","Shipping.Cost..ex.tax.","Ship.Method","Handling.Cost..inc.tax.","Handling.Cost..ex.tax.","Store.Credit.Redeemed","Gift.Certificate.Amount.Redeemed","Gift.Certificate.Code","Gift.Certificate.Expiration.Date","Coupon_Details","Order.Total..inc.tax.","Order.Total..ex.tax.","Payment.Method","Total.Quantity","Total.Shipped","Date.Shipped","Order.Currency.Code","Exchange.Rate","Order.Notes","Customer.Message","Billing.Company","Billing.Suburb","Billing.State","Billing.Zip","Billing.Country","Billing.Preferred.method.of.contact","Billing.How.many.adults.over.18.live.in.your.household.","Billing.How.many.children.under.18.live.in.your.household.","Shipping.Company","Shipping.Suburb","Shipping.State","Shipping.Zip","Shipping.Country","Shipping.Preferred.method.of.contact","Shipping.How.many.adults.over.18.live.in.your.household.","Shipping.How.many.children.under.18.live.in.your.household.","Product.Details","Refund.Amount"
"114",2408,674,"2/3/2024","Completed",43,43,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 43.00",0,0,"",28,0,"8/3/2024","USD",1,"","","Housing authority","Evansville","IN","47710","United States","Text Message",0,0,"Housing authority","Evansville","IN","47710","United States","Text Message",0,0,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 299, Product Qty: 1, Product SKU: , Product Name: Flavor Bag, Product Weight: 60.0000, Product Variation Details: 12 oz. Olive Oil: Included, 5 oz. Balsamic Vinegar: Included, 5 oz. Apple Cider Vinegar: Included, 8 oz. Maple Syrup: Included, 5 oz. Soy Sauce: Included, 1 oz. Basil Leaf: Included, 1 oz. Ground Cumin: Included, 1 oz. Smoked Paprika: Included, 1 oz. Curry Powder: Included, 1 oz. Oregano Leaf Mexican: Included, 1 oz. Dill Weed: Included, 1 oz. Garlic Powder: Included, 1 oz. Onion Powder: Included, Product Unit Price: 13.00, Product Total Price: 13.00|Product ID: 374, Product Qty: 1, Product SKU: THX-1142, Product Name: Meat Bag - Beef, Chicken & Turkey, Product Weight: 24.0000, Product Variation Details: Ground Beef - 1 1b.: Ground Beef - 1 1b., Chicken Breast - 6 Count: Chicken Breast - 6 Count, Chicken Breast Tenders, Frozen Breaded Cooked - 1lb.: Chicken Breast Tenders, Frozen Breaded Cooked - 1lb., Ground Turkey - 1 lb.: Ground Turkey - 1 lb., Product Unit Price: 18.00, Product Total Price: 18.00",0
"115",2444,638,"12/3/2024","Completed",44,44,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 44.00",0,0,"",27,0,"22/03/2024","USD",1,"","","Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Product ID: 241, Product Qty: 1, Product SKU: , Product Name: Breakfast Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 8 oz. Colby Cheese: Included, One Dozen Eggs: Included, 1 lb. of Butter: Included, 1 lb. Bisquick Baking Mix: Included, 1 lb. Frozen Blueberries: Included, 12 oz. Cheerios Cereal: Included, 1 lb. Rolled Oats: Included, Product Unit Price: 17.00, Product Total Price: 17.00|Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 17.00, Product Total Price: 17.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Sweet Potato - 4 Count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"116",2445,596,"12/3/2024","Completed",32,32,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 32.00",0,0,"",19,0,"22/03/2024","USD",1,"","","Former member ","Evansville","IN","47713","United States","Text Message",1,2,"Former member ","Evansville","IN","47713","United States","Text Message",1,2,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Sweet Potato - 4 Count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"117",2446,638,"13/03/2024","Completed",12,12,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 12.00",0,0,"",9,0,"22/03/2024","USD",1,"","","Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00",0
"118",2463,696,"19/03/2024","Completed",28,28,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 28.00",0,0,"",8,0,"22/03/2024","USD",1,"","","Facebook ","Evansville ","IN","47712","United States","Email",1,0,"Facebook ","Evansville ","IN","47712","United States","Email",1,0,"Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Large Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 28.00, Product Total Price: 28.00",0
"119",2465,697,"19/03/2024","Completed",12,12,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 12.00",0,0,"",9,0,"22/03/2024","USD",1,"","","Kelly Rainey ","Evansville","IN","47714","United States","Text Message",3,0,"Kelly Rainey ","Evansville","IN","47714","United States","Text Message",3,0,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00",0
"120",2468,316,"25/03/2024","Completed",32,32,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: GARLIC, Coupon Name: garlic replacement coupon, Coupon Value: 5.00",27,27,"PayPal",19,0,"5/4/2024","USD",1,"","","Nourish ","NEWBURGH","IN","47630-1312","United States","Text Message",1,0,"Nourish ","NEWBURGH","IN","47630-1312","United States","Text Message",1,0,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Green Cabbage head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Russet potato - 4 count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"121",2480,210,"2/4/2024","Completed",48,48,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: GARLIC, Coupon Name: garlic replacement coupon, Coupon Value: 5.00",43,43,"PayPal (PayPal Credit Cards)",18,0,"5/4/2024","USD",1,"","","Flyer","Evansville","IN","47715","United States","Email",2,0,"Flyer","Evansville","IN","47715","United States","Email",2,0,"Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Large Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 28.00, Product Total Price: 28.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Russet potato - 4 count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"122",2491,638,"10/4/2024","Completed",41,41,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 41.00",0,0,"",12,0,"19/04/2024","USD",1,"","","Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Large Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 28.00, Product Total Price: 28.00|Product ID: 375, Product Qty: 1, Product SKU: , Product Name: Meat Bag - Pork, Product Weight: 36.0000, Product Variation Details: Sausage - 1 lb. patties: Sausage - 1 lb., Bacon - 1 lb.: Bacon - 1 lb., Pork Chop - 6 Count: Pork Chop - 6 Count, Product Unit Price: 13.00, Product Total Price: 13.00",0
"123",2493,596,"14/04/2024","Completed",20,20,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 20.00",0,0,"",10,0,"19/04/2024","USD",1,"","","Former member ","Evansville","IN","47713","United States","Text Message",1,2,"Former member ","Evansville","IN","47713","United States","Text Message",1,2,"Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Russet potato - 4 count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"124",2500,653,"15/04/2024","Completed",35,35,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 35.00",0,0,"",18,0,"19/04/2024","USD",1,"","","Family","Evansville ","IN","47715","United States","Text Message",1,1,"Family","Evansville ","IN","47715","United States","Text Message",1,1,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 13.00, Product Total Price: 13.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00",0
"125",2537,638,"10/5/2024","Completed",134,134,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 134.00",0,0,"",70,0,"17/05/2024","USD",1,"","","Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Product ID: 241, Product Qty: 2, Product SKU: , Product Name: Breakfast Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 8 oz. Colby Cheese: Included, One Dozen Eggs: Included, 1 lb. of Butter: Included, 1 lb. Bisquick Baking Mix: Included, 1 lb. Frozen Blueberries: Included, 12 oz. Cheerios Cereal: Included, 1 lb. Rolled Oats: Included, Product Unit Price: 17.00, Product Total Price: 34.00|Product ID: 255, Product Qty: 2, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 24.00|Product ID: 258, Product Qty: 2, Product SKU: , Product Name: Large Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 28.00, Product Total Price: 56.00|Product ID: 376, Product Qty: 2, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Russet potato - 4 count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 20.00",0
"126",2541,316,"13/05/2024","Completed",55,55,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: BLUEBERRY, Coupon Name: Blueberry replacement, Coupon Value: 5.00",50,50,"PayPal",30,0,"17/05/2024","USD",1,"","This week: 5 adults, 4 children!","Nourish ","NEWBURGH","IN","47630-1312","United States","Text Message",1,0,"Nourish ","NEWBURGH","IN","47630-1312","United States","Text Message",1,0,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 13.00, Product Total Price: 13.00|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 20.00, Product Total Price: 20.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00",0
"127",2542,596,"13/05/2024","Completed",32,32,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 32.00",0,0,"",19,0,"17/05/2024","USD",1,"","","Former member ","Evansville","IN","47713","United States","Text Message",1,2,"Former member ","Evansville","IN","47713","United States","Text Message",1,2,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Russet potato - 4 count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"128",2543,653,"13/05/2024","Completed",32,32,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 32.00",0,0,"",19,0,"17/05/2024","USD",1,"","SNAP2020","Family","Evansville ","IN","47715","United States","Text Message",1,1,"Family","Evansville ","IN","47715","United States","Text Message",1,1,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Sweet Potato - 4 Count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"129",2553,670,"14/05/2024","Completed",32,32,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: BLUEBERRY, Coupon Name: Blueberry replacement, Coupon Value: 5.00",27,27,"PayPal",19,0,"17/05/2024","USD",1,"","","None","Newburgh","IN","47630","United States","Text Message",2,2,"None","Newburgh","IN","47630","United States","Text Message",2,2,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Green Cabbage head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Sweet Potato - 4 Count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"130",2557,696,"21/05/2024","Completed",41,41,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 41.00",0,0,"",12,0,"31/05/2024","USD",1,"","","Facebook ","Evansville ","IN","47712","United States","Email",1,0,"Facebook ","Evansville ","IN","47712","United States","Email",1,0,"Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Large Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 28.00, Product Total Price: 28.00|Product ID: 375, Product Qty: 1, Product SKU: , Product Name: Meat Bag - Pork, Product Weight: 36.0000, Product Variation Details: Sausage - 1 lb. patties: Sausage - 1 lb., Bacon - 1 lb.: Bacon - 1 lb., Pork Chop - 6 Count: Pork Chop - 6 Count, Product Unit Price: 13.00, Product Total Price: 13.00",0
"131",2560,594,"23/05/2024","Completed",22,22,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: BLUEBERRY, Coupon Name: Blueberry replacement, Coupon Value: 5.00",17,17,"PayPal (PayPal Credit Cards)",18,0,"31/05/2024","USD",1,"","","Catholic Charities","Evansville","IN","47714","United States","Text Message",2,1,"Catholic Charities","Evansville","IN","47714","United States","Text Message",2,1,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Russet potato - 4 count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"132",2574,207,"28/05/2024","Completed",70,70,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: BLUEBERRY, Coupon Name: Blueberry replacement, Coupon Value: 5.00",65,65,"PayPal (PayPal Credit Cards)",35,0,"31/05/2024","USD",1,"","","friend","Evansville","IN","47715","United States","Text Message",2,2,"friend","Evansville","IN","47715","United States","Text Message",2,2,"Product ID: 241, Product Qty: 1, Product SKU: , Product Name: Breakfast Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 8 oz. Colby Cheese: Included, One Dozen Eggs: Included, 1 lb. of Butter: Included, 1 lb. Bisquick Baking Mix: Included, 1 lb. Frozen Blueberries: Included, 12 oz. Cheerios Cereal: Included, 1 lb. Rolled Oats: Included, Product Unit Price: 17.00, Product Total Price: 17.00|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 20.00, Product Total Price: 20.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 375, Product Qty: 1, Product SKU: , Product Name: Meat Bag - Pork, Product Weight: 36.0000, Product Variation Details: Sausage - 1 lb. patties: Sausage - 1 lb., Bacon - 1 lb.: Bacon - 1 lb., Pork Chop - 6 Count: Pork Chop - 6 Count, Product Unit Price: 13.00, Product Total Price: 13.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Russet potato - 4 count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
